caseNo,usVol,usPg,n_docs,action_code,term,caseId,caseName,nytSalience,cqSalience,voteMargin,n,unanimous,n_cases
472_703,472,703,56,100;800;100;810;100;800;800;200;800;800;100;800;100;660;111;111;111;410;400;450;300;300;710;300;310;310;310;300;400;321;111;202;400;400;202;400;460;111;300;710;441;450;460;160;310;300;400;900;113;301;113;110;300;110;802;110,1984,1984-140,"ESTATE OF THORNTON et al. v. CALDOR, INC.",TRUE,FALSE,7,1,FALSE,1
472_713,472,713,34,300;460;622;502;311;300;502;311;100;100;800;100;800;650;203;203;120;120;120;814;803;120;803;650;120;900;460;502;300;120;711;311;502;300,1984,1984-141,UNITED STATES v. NATIONAL BANK OF COMMERCE,FALSE,FALSE,1,1,FALSE,1
472_749,472,749,119,910;642;622;900;325;502;600;641;100;100;100;100;120;502;203;641;300;300;900;622;203;120;803;900;460;120;120;600;641;641;311;900;300;900;502;502;311;460;641;502;400;502;400;420;400;325;310;151;620;111;111;100;100;100;800;100;810;800;800;803;803;120;120;900;120;900;205;803;460;120;120;120;111;802;650;111;300;300;311;803;120;120;803;120;120;460;120;814;803;120;803;803;621;810;100;100;100;800;100;810;800;460;502;400;460;311;311;300;400;502;325;502;460;460;311;441;300;300;670,1984,1984-142,"DUN & BRADSTREET, INC. v. GREENMOSS BUILDERS, INC.",FALSE,FALSE,1,1,FALSE,1
472_797,472,797,19,300;300;300;300;300;610;100;800;100;800;100;100;400;450;301;203;130;130;300,1984,1984-143,PHILLIPS PETROLEUM CO. v. SHUTTS et al.,FALSE,FALSE,8,1,FALSE,1
472_846,472,846,16,300;622;311;300;120;203;120;120;910;300;300;100;100;100;300;300,1984,1984-145,"JEAN et al. v. NELSON, COMMISSIONER, IMMIGRATION AND NATURALIZATION SERVICE, et al.",FALSE,FALSE,4,1,FALSE,1
473_1,473,1,28,100;800;800;800;100;203;203;120;120;300;502;311;311;300;400;460;213;110;110;300;202;300;202;110;400;320;300;300,1984,1984-146,"MAREK et al. v. CHESNY, INDIVIDUALLY, AND AS ADMINISTRATOR OF THE ESTATE OF CHESNY",FALSE,FALSE,3,1,FALSE,1
473_52,473,52,26,100;230;660;430;410;400;113;113;814;113;113;300;111;430;301;301;310;430;610;300;410;400;113;310;710;300,1984,1984-147,"UNITED STATES v. SHEARER, INDIVIDUALLY AND AS ADMINISTRATRIX FOR THE ESTATE OF SHEARER",FALSE,FALSE,8,1,FALSE,1
473_61,473,61,20,311;620;100;100;100;100;200;100;660;300;300;300;300;203;120;120;120;300;502;311,1984,1984-148,"NATIONAL LABOR RELATIONS BOARD v. INTERNATIONAL LONGSHOREMEN'S ASSN., AFL-CIO, et al.",FALSE,FALSE,3,1,FALSE,1
473_95,473,95,23,300;622;311;300;211;110;311;203;203;120;120;100;460;100;660;230;650;300;502;203;400;120;300,1984,1984-149,"PATTERN MAKERS' LEAGUE OF NORTH AMERICA, AFL-CIO, et al. v. NATIONAL LABOR RELATIONS BOARD et al.",TRUE,FALSE,1,1,FALSE,1
473_134,473,134,48,300;622;326;310;205;111;111;202;814;803;814;111;111;500;320;202;111;111;310;710;310;310;310;410;400;450;400;411;310;310;450;310;302;900;400;400;300;300;100;100;800;800;800;100;800;300;430;300,1984,1984-150,MASSACHUSETTS MUTUAL LIFE INSURANCE CO. et al. v. RUSSELL,FALSE,FALSE,9,1,TRUE,1
473_159,473,159,21,300;300;650;430;450;300;100;100;100;300;430;400;450;300;410;400;300;410;400;300;300,1984,1984-151,"KENTUCKY, DBA BUREAU OF STATE POLICE v. GRAHAM et al.",FALSE,FALSE,9,1,TRUE,1
473_172,473,172,23,300;110;110;160;310;100;800;100;800;100;660;610;460;400;410;400;410;300;900;211;111;111;300,1984,1984-152,WILLIAMSON COUNTY REGIONAL PLANNING COMMISSION et al. v. HAMILTON BANK OF JOHNSON CITY,FALSE,FALSE,6,1,FALSE,1
473_207,473,207,21,621;622;502;311;622;620;300;502;311;300;620;100;100;100;203;120;120;622;300;300;300,1984,1984-153,DOWLING v. UNITED STATES,FALSE,FALSE,3,1,FALSE,1
473_234,473,234,30,300;203;203;120;311;120;300;400;502;311;311;120;120;311;814;100;800;100;100;810;650;100;300;502;311;120;120;311;300;400,1984,1984-154,ATASCADERO STATE HOSPITAL et al. v. SCANLON,FALSE,FALSE,1,1,FALSE,1
473_305,473,305,31,300;203;203;814;120;120;300;502;311;311;300;310;440;300;460;100;100;100;100;203;203;120;120;120;120;110;110;804;802;110;110,1984,1984-155,"WALTERS, ADMINISTRATOR OF VETERANS' AFFAIRS, et al. v. NATIONAL ASSOCIATION OF RADIATION SURVIVORS et al.",FALSE,FALSE,3,1,FALSE,1
473_373,473,373,25,130;814;130;620;100;800;800;100;502;120;300;441;300;441;300;441;300;441;400;120;120;300;205;130;130,1984,1984-156,SCHOOL DISTRICT OF THE CITY OF GRAND RAPIDS et al. v. BALL et al.,TRUE,FALSE,1,1,FALSE,1
473_402,473,402,18,120;814;120;200;100;100;660;502;300;300;110;120;311;300;502;205;120;120,1984,1984-157,AGUILAR et al. v. FELTON et al.,TRUE,TRUE,1,1,FALSE,1
473_432,473,432,44,310;400;300;622;502;460;313;100;100;800;800;100;100;800;800;800;800;230;203;130;130;130;313;410;400;212;400;460;410;400;300;300;431;400;300;502;211;110;300;110;110;300;430;300,1984,1984-158,"CITY OF CLEBURNE, TEXAS, et al. v. CLEBURNE LIVING CENTER, INC., et al.",FALSE,TRUE,9,1,TRUE,1
473_479,473,479,21,300;622;502;311;100;100;100;660;100;203;120;120;311;502;120;311;203;420;300;300;300,1984,1984-159,"SEDIMA, S.P.R.L. v. IMREX CO., INC., et al.",FALSE,FALSE,1,1,FALSE,1
473_531,473,531,15,300;203;203;120;120;300;502;311;300;300;100;100;660;111;300,1984,1984-160,UNITED STATES v. MONTOYA DE HERNANDEZ,FALSE,FALSE,5,1,FALSE,1
473_568,473,568,20,300;205;111;300;400;502;310;310;502;300;300;111;814;111;111;100;100;800;100;660,1984,1984-161,"THOMAS, ADMINISTRATOR, UNITED STATES ENVIRONMENTAL PROTECTION AGENCY v. UNION CARBIDE AGRICULTURAL PRODUCTS CO. et al.",FALSE,FALSE,9,1,TRUE,1
473_606,473,606,8,300;101;101;101;502;300;300;300,1984,1984-162,"AMERICAN NATIONAL BANK & TRUST COMPANY OF CHICAGO et al. v. HAROCO, INC., et al.",FALSE,FALSE,1,1,FALSE,1
473_614,473,614,15,300;400;622;311;300;502;311;100;300;203;203;120;120;120;300,1984,1984-164,"MITSUBISHI MOTORS CORP. v. SOLER CHRYSLER-PLYMOUTH, INC.",FALSE,FALSE,2,1,FALSE,1
473_667,473,667,37,320;310;622;311;502;400;211;113;301;202;814;113;113;203;120;120;120;100;800;100;660;800;100;800;650;410;400;310;430;300;400;203;120;120;300;300;300,1984,1984-165,UNITED STATES v. BAGLEY,FALSE,FALSE,2,1,FALSE,1
473_716,473,716,16,120;120;120;311;100;100;311;300;203;203;300;502;100;300;300;300,1984,1984-166,"CARCHMAN, MERCER COUNTY PROSECUTOR v. NASH",FALSE,FALSE,3,1,FALSE,1
473_753,473,753,21,300;311;120;120;300;203;203;120;120;120;120;311;300;610;311;300;100;100;230;650;300,1984,1984-167,OREGON DEPARTMENT OF FISH AND WILDLIFE et al. v. KLAMATH INDIAN TRIBE,FALSE,FALSE,4,1,FALSE,1
473_788,473,788,23,322;621;300;502;622;311;621;203;203;814;120;803;120;610;320;300;502;120;104;811;100;100;100,1984,1984-168,"CORNELIUS, ACTING DIRECTOR, OFFICE OF PERSONNEL MANAGEMENT v. NAACP LEGAL DEFENSE AND EDUCATIONAL FUND, INC., et al.",FALSE,FALSE,1,1,FALSE,1
474_34,474,34,11,300;300;300;300;300;100;300;205;120;502;300,1985,1985-007,PENNSYLVANIA BUREAU OF CORRECTION v. UNITED STATES MARSHALS SERVICE et al.,FALSE,FALSE,7,1,FALSE,1
474_52,474,52,18,300;410;400;450;300;202;111;300;300;300;100;200;100;100;320;400;310;300,1985,1985-008,"HILL v. LOCKHART, DIRECTOR, ARKANSAS DEPARTMENT OF CORRECTION",FALSE,FALSE,9,1,TRUE,1
474_64,474,64,26,300;203;203;120;311;120;311;300;502;311;120;120;502;120;311;120;300;100;100;100;100;502;311;311;311;300,1985,1985-009,"GREEN et al. v. MANSOUR, DIRECTOR, MICHIGAN DEPARTMENT OF SOCIAL SERVICES",FALSE,FALSE,1,1,FALSE,1
474_82,474,82,27,120;120;120;650;910;910;311;300;622;311;211;120;120;300;203;120;120;311;300;300;300;502;320;300;100;100;100,1985,1985-010,HEATH v. ALABAMA,FALSE,FALSE,5,1,FALSE,1
474_104,474,104,28,120;120;311;900;300;900;300;430;900;300;300;900;300;631;900;300;400;400;120;120;900;430;300;900;900;100;800;100,1985,1985-011,"MILLER v. FENTON, SUPERINTENDENT, RAHWAY STATE PRISON, et al.",FALSE,FALSE,7,1,FALSE,1
474_120,474,120,16,810;650;101;810;203;300;300;300;300;300;300;300;640;300;900;300,1985,1985-012,"LAKE COAL CO., INC. v. ROBERTS & SCHAEFER CO.",FALSE,FALSE,9,1,TRUE,1
474_121,474,121,11,300;300;100;100;100;300;300;300;300;300;300,1985,1985-013,"UNITED STATES v. RIVERSIDE BAYVIEW HOMES, INC., et al.",FALSE,FALSE,9,1,TRUE,1
474_140,474,140,19,300;622;502;120;120;300;100;100;100;100;660;502;311;300;300;203;203;120;300,1985,1985-014,"THOMAS v. ARN, SUPERINTENDENT, OHIO REFORMATORY FOR WOMEN",FALSE,FALSE,3,1,FALSE,1
474_159,474,159,15,460;120;120;120;620;100;311;300;300;300;900;460;311;300;311,1985,1985-015,MAINE v. MOULTON,FALSE,FALSE,1,1,FALSE,1
474_193,474,193,18,311;460;300;502;311;300;100;100;800;660;300;400;203;120;120;120;300;300,1985,1985-016,CLEAVINGER et al. v. SAXNER et al.,FALSE,FALSE,3,1,FALSE,1
474_213,474,213,33,300;203;203;120;300;502;502;311;610;300;502;311;100;100;311;101;100;100;650;610;660;502;311;300;300;300;311;300;203;120;120;120;120,1985,1985-017,"EASTERN AIR LINES, INC. v. MAHFOUD ON BEHALF OF MAHFOUD et al.",FALSE,FALSE,0,1,FALSE,1
474_214,474,214,18,300;300;300;300;300;400;400;110;430;300;100;800;100;100;660;400;300;450,1985,1985-018,REGENTS OF THE UNIVERSITY OF MICHIGAN v. EWING,FALSE,FALSE,9,1,TRUE,1
474_231,474,231,21,100;100;800;800;100;660;420;310;440;310;300;300;111;802;111;300;300;400;430;301;300,1985,1985-019,UNITED STATES v. ROJAS-CONTRERAS,FALSE,FALSE,9,1,TRUE,1
474_242,474,242,12,320;400;110;100;800;300;300;300;300;300;111;300,1985,1985-020,UNITED STATES v. VON NEUMANN,FALSE,FALSE,9,1,TRUE,1
474_254,474,254,31,622;311;620;300;400;300;400;301;100;800;100;100;810;800;100;800;100;300;420;300;400;213;120;120;120;120;203;311;300;510;111,1985,1985-021,"VASQUEZ, WARDEN v. HILLERY",FALSE,TRUE,3,1,FALSE,1
474_284,474,284,19,812;310;620;300;300;300;300;430;300;203;111;111;100;800;100;320;400;502;300,1985,1985-022,"WAINWRIGHT, SECRETARY, FLORIDA DEPARTMENT OF CORRECTIONS v. GREENFIELD",FALSE,FALSE,9,1,TRUE,1
474_302,474,302,30,680;303;303;303;303;303;680;303;300;203;420;311;502;300;203;120;120;120;213;502;311;100;800;100;100;300;311;502;400;300,1985,1985-023,UNITED STATES v. LOUD HAWK et al.,FALSE,FALSE,1,1,FALSE,1
474_327,474,327,14,300;300;300;151;111;300;100;100;100;660;320;111;111;300,1985,1985-024,DANIELS v. WILLIAMS,FALSE,FALSE,9,1,TRUE,1
474_344,474,344,14,910;460;300;120;203;300;502;311;203;120;300;100;100;300,1985,1985-025,DAVIDSON v. CANNON et al.,FALSE,FALSE,3,1,FALSE,1
474_361,474,361,11,100;100;660;300;610;300;300;300;300;300;300,1985,1985-026,BOARD OF GOVERNORS OF THE FEDERAL RESERVE SYSTEM v. DIMENSION FINANCIAL CORP. et al.,FALSE,FALSE,8,1,FALSE,1
474_376,474,376,28,130;110;622;502;311;205;120;120;311;100;100;800;100;100;660;502;311;203;203;120;120;300;400;300;502;120;120;300,1985,1985-027,"CABANA, SUPERINTENDENT, MISSISSIPPI STATE PENITENTIARY, et al. v. BULLOCK",FALSE,FALSE,1,1,FALSE,1
474_409,474,409,24,301;204;300;300;502;301;400;300;460;100;100;800;800;502;622;311;203;120;120;120;502;311;502;311,1985,1985-028,TRANSCONTINENTAL GAS PIPE LINE CORP. v. STATE OIL AND GAS BOARD OF MISSISSIPPI et al.,FALSE,FALSE,1,1,FALSE,1
474_438,474,438,19,100;100;100;660;130;130;300;311;502;151;313;430;301;300;300;205;120;120;300,1985,1985-029,UNITED STATES v. LANE et al.,FALSE,FALSE,1,1,FALSE,1
474_481,474,481,26,310;300;110;110;100;800;100;100;300;320;400;450;400;205;320;110;110;110;110;430;502;310;300;430;502;113,1985,1985-030,WITTERS v. WASHINGTON DEPARTMENT OF SERVICES FOR THE BLIND,FALSE,FALSE,9,1,TRUE,1
474_494,474,494,35,300;311;622;311;311;300;311;311;300;311;300;400;203;203;120;100;100;810;800;810;800;100;100;100;100;100;120;120;120;400;400;400;300;300;311,1985,1985-031,MIDLANTIC NATIONAL BANK v. NEW JERSEY DEPARTMENT OF ENVIRONMENTAL PROTECTION,FALSE,FALSE,1,1,FALSE,1
474_518,474,518,17,311;311;120;120;311;300;300;300;300;300;400;300;100;100;800;300;300,1985,1985-032,"PARSONS STEEL, INC., et al. v. FIRST ALABAMA BANK et al.",FALSE,FALSE,9,1,TRUE,1
475_1,475,1,50,510;400;211;110;814;110;400;460;450;300;450;320;311;111;111;802;111;111;610;100;800;800;100;100;800;100;800;800;800;100;100;670;203;120;120;205;120;120;120;311;120;120;400;400;300;441;450;400;450;441,1985,1985-033,PACIFIC GAS & ELECTRIC CO. v. PUBLIC UTILITIES COMMISSION OF CALIFORNIA et al.,FALSE,FALSE,2,1,FALSE,1
475_41,475,41,21,300;203;203;120;120;300;502;311;502;650;151;400;202;300;100;100;100;100;660;300;300,1985,1985-034,"CITY OF RENTON et al. v. PLAYTIME THEATRES, INC., et al.",TRUE,FALSE,5,1,FALSE,1
475_66,475,66,19,110;420;310;300;120;120;502;310;300;100;100;300;111;400;202;802;111;111;111,1985,1985-035,UNITED STATES v. MECHANIK et al.,FALSE,FALSE,7,1,FALSE,1
475_89,475,89,10,300;300;300;300;300;300;100;100;100;300,1985,1985-036,UNITED STATES v. MAINE et al.,FALSE,FALSE,8,1,FALSE,1
475_106,475,106,29,300;310;203;203;120;120;502;120;120;502;311;400;502;320;502;300;110;300;202;110;300;502;311;311;810;800;100;100;100,1985,1985-037,NEW YORK v. CLASS,FALSE,FALSE,1,1,FALSE,1
475_133,475,133,3,203;812;642,1985,1985-038,UNITED STATES v. KOECHER,FALSE,FALSE,9,1,TRUE,1
475_134,475,134,18,120;311;910;100;100;111;300;203;120;120;120;502;311;300;300;502;311;300,1985,1985-039,TEXAS v. MCCULLOUGH,FALSE,FALSE,3,1,FALSE,1
475_157,475,157,18,100;100;100;660;111;310;300;310;205;111;111;400;300;300;310;111;300;400,1985,1985-040,"NIX, WARDEN v. WHITESIDE",FALSE,FALSE,9,1,TRUE,1
475_192,475,192,15,110;111;100;100;800;100;300;300;300;300;502;300;300;400;300,1985,1985-041,"NATIONAL LABOR RELATIONS BOARD v. FINANCIAL INSTITUTION EMPLOYEES OF AMERICA, LOCAL 1182, CHARTERED BY UNITED FOOD & COMMERCIAL WORKERS INTERNATIONAL UNION, AFL-CIO, et al.",FALSE,FALSE,9,1,TRUE,1
475_211,475,211,20,120;120;311;311;900;300;300;100;100;300;300;310;300;300;320;205;900;110;110;110,1985,1985-042,"CONNOLLY et al., TRUSTEES OF THE OPERATING ENGINEERS PENSION TRUST v. PENSION BENEFIT GUARANTY CORPORATION et al.",FALSE,FALSE,9,1,TRUE,1
475_237,475,237,36,320;400;431;300;622;120;100;800;800;800;100;810;800;100;800;652;100;203;120;120;400;211;502;111;111;502;400;400;311;400;430;300;320;400;300;300,1985,1985-043,"MORRIS, SUPERINTENDENT, SOUTHERN OHIO CORRECTIONAL FACILITY v. MATHEWS",FALSE,FALSE,5,1,FALSE,1
475_260,475,260,28,400;502;300;120;120;300;430;300;100;800;100;100;300;400;321;205;111;111;300;300;300;213;410;410;400;300;300;430,1985,1985-044,"FISHER et al. v. CITY OF BERKELEY, CALIFORNIA, et al.",FALSE,FALSE,7,1,FALSE,1
475_282,475,282,9,300;300;300;300;100;300;300;300;300,1985,1985-045,"WISCONSIN DEPARTMENT OF INDUSTRY, LABOR AND HUMAN RELATIONS et al. v. GOULD INC.",FALSE,FALSE,9,1,TRUE,1
475_292,475,292,30,311;120;120;311;311;222;310;320;400;300;213;320;400;110;110;502;300;300;320;400;430;300;300;100;100;800;100;100;660;300,1985,1985-046,"CHICAGO TEACHERS UNION, LOCAL NO. 1, AFT, AFL-CIO, et al. v. HUDSON et al.",FALSE,FALSE,9,1,TRUE,1
475_312,475,312,13,300;311;300;120;120;120;311;300;300;311;420;100;100,1985,1985-047,"WHITLEY, INDIVIDUALLY AND AS ASSISTANT SUPERINTENDENT, OREGON STATE PENITENTIARY, et al. v. ALBERS",FALSE,FALSE,1,1,FALSE,1
475_335,475,335,22,300;300;400;100;100;100;100;100;300;300;213;510;400;204;130;130;130;320;502;313;300;300,1985,1985-048,MALLEY et al. v. BRIGGS et al.,FALSE,FALSE,5,1,FALSE,1
475_355,475,355,19,300;320;300;900;300;100;100;100;300;610;610;610;300;104;811;203;120;402;300,1985,1985-049,"EXXON CORP. et al. v. HUNT, ADMINISTRATOR OF NEW JERSEY SPILL COMPENSATION FUND, et al.",FALSE,FALSE,6,1,FALSE,1
475_387,475,387,19,300;622;311;300;400;203;203;120;120;120;502;300;100;100;660;660;300;300;300,1985,1985-050,UNITED STATES v. INADI,FALSE,FALSE,5,1,FALSE,1
475_412,475,412,27,300;400;622;502;311;300;502;311;300;400;300;450;300;203;203;120;120;100;800;100;100;100;660;660;660;660;660,1985,1985-051,"MORAN, SUPERINTENDENT, RHODE ISLAND DEPARTMENT OF CORRECTIONS v. BURBINE",FALSE,FALSE,3,1,FALSE,1
475_469,475,469,35,622;311;620;100;100;810;100;100;100;660;502;111;110;110;300;300;300;203;120;120;120;803;120;120;120;311;113;113;111;111;900;460;113;301;205,1985,1985-052,PEMBAUR v. CITY OF CINCINNATI et al.,FALSE,FALSE,3,1,FALSE,1
475_503,475,503,31,300;203;203;400;120;120;120;120;120;300;310;502;311;120;300;310;100;800;100;100;660;110;110;110;110;110;502;120;120;120;120,1985,1985-053,"GOLDMAN v. WEINBERGER, SECRETARY OF DEFENSE, et al.",TRUE,FALSE,1,1,FALSE,1
475_534,475,534,54,200;800;460;101;460;811;212;120;120;620;120;430;621;310;621;621;300;900;460;502;311;900;310;300;110;110;900;310;300;900;460;900;910;502;120;120;900;460;900;900;460;311;900;460;460;100;110;110;110;111;100;900;300;300,1985,1985-054,BENDER et al. v. WILLIAMSPORT AREA SCHOOL DISTRICT et al.,FALSE,FALSE,1,1,FALSE,1
475_557,475,557,12,300;300;300;300;300;920;300;300;300;100;100;800,1985,1985-055,PAULUSSEN v. HERION,FALSE,FALSE,9,1,TRUE,1
475_560,475,560,10,110;300;300;100;100;300;300;300;300;300,1985,1985-056,"HOLBROOK, SUPERINTENDENT, MASSACHUSETTS CORRECTIONAL INSTITUTION, et al. v. FLYNN",FALSE,FALSE,9,1,TRUE,1
475_574,475,574,42,910;650;460;900;460;900;460;300;311;203;120;120;900;300;300;502;311;460;100;800;100;460;800;800;100;100;100;800;660;660;660;400;211;441;410;300;502;311;300;400;450;441,1985,1985-057,"MATSUSHITA ELECTRIC INDUSTRIAL CO., LTD, et al. v. ZENITH RADIO CORP. et al.",FALSE,FALSE,1,1,FALSE,1
475_608,475,608,18,300;300;400;300;300;100;800;100;800;100;300;203;120;120;400;300;400;300,1985,1985-058,GOLDEN STATE TRANSIT CORP. v. CITY OF LOS ANGELES,FALSE,FALSE,7,1,FALSE,1
475_625,475,625,19,900;111;300;300;300;300;622;311;120;120;120;100;100;660;660;660;660;502;311,1985,1985-059,MICHIGAN v. JACKSON,FALSE,FALSE,3,1,FALSE,1
475_643,475,643,21,310;320;400;110;110;110;110;200;100;100;100;100;660;310;300;300;431;300;300;300;300,1985,1985-060,"AT&T TECHNOLOGIES, INC. v. COMMUNICATIONS WORKERS OF AMERICA et al.",FALSE,FALSE,9,1,TRUE,1
475_657,475,657,11,300;300;300;100;100;100;300;300;300;300;300,1985,1985-061,UNITED STATES v. CITY OF FULTON et al.,FALSE,FALSE,9,1,TRUE,1
475_673,475,673,17,300;300;400;111;111;120;120;300;300;100;100;800;660;203;120;120;300,1985,1985-062,DELAWARE v. VAN ARSDALL,FALSE,FALSE,5,1,FALSE,1
475_709,475,709,11,300;300;300;300;300;300;100;100;120;120;300,1985,1985-063,"ICICLE SEAFOODS, INC. v. WORTHINGTON et al.",FALSE,FALSE,7,1,FALSE,1
475_717,475,717,30,311;311;120;300;203;203;120;120;120;120;120;300;502;311;502;311;420;311;400;400;300;400;300;660;100;100;100;100;100;300,1985,1985-064,"EVANS, GOVERNOR OF IDAHO, et al. v. JEFF D. et al., MINORS, BY AND THROUGH THEIR NEXT FRIEND, JOHNSON, et al.",FALSE,FALSE,3,1,FALSE,1
475_767,475,767,26,620;311;622;621;621;110;300;110;502;311;300;203;300;400;310;300;311;203;120;120;120;621;100;100;800;660,1985,1985-065,"PHILADELPHIA NEWSPAPERS, INC., et al. v. HEPPS et al.",TRUE,FALSE,1,1,FALSE,1
475_791,475,791,16,900;460;120;120;300;300;300;502;160;311;311;300;900;300;300;101,1985,1985-066,UNITED STATES v. QUINN,FALSE,FALSE,5,1,FALSE,1
475_813,475,813,28,100;800;800;100;800;100;660;111;110;300;310;110;111;460;202;110;460;802;400;710;400;710;441;300;300;400;610;300,1985,1985-069,AETNA LIFE INSURANCE CO. v. LAVOIE et al.,FALSE,FALSE,8,1,FALSE,1
475_834,475,834,13,110;110;300;300;100;100;100;300;300;310;300;300;300,1985,1985-070,UNITED STATES v. AMERICAN COLLEGE OF PHYSICIANS,FALSE,FALSE,9,1,TRUE,1
475_851,475,851,9,300;300;300;300;100;300;300;120;300,1985,1985-071,SORENSON v. SECRETARY OF THE TREASURY et al.,FALSE,FALSE,7,1,FALSE,1
475_868,475,868,18,300;622;502;311;300;203;120;120;120;120;300;300;100;100;100;502;311;300,1985,1985-072,"NEW YORK v. P.J. VIDEO, INC., DBA NETWORK VIDEO, et al.",FALSE,FALSE,3,1,FALSE,1
476_1,476,1,24,510;430;310;300;100;100;100;660;300;300;300;302;400;411;202;111;111;111;111;430;502;310;300;300,1985,1985-073,SKIPPER v. SOUTH CAROLINA,FALSE,FALSE,9,1,TRUE,1
476_16,476,16,12,300;300;300;300;300;300;300;100;800;100;660;300,1985,1985-074,MCLAUGHLIN v. UNITED STATES,FALSE,FALSE,9,1,TRUE,1
476_19,476,19,27,300;622;300;120;203;300;300;300;430;400;300;400;400;510;203;120;120;120;100;811;800;800;101;101;101;650;660,1985,1985-075,EQUAL EMPLOYMENT OPPORTUNITY COMMISSION v. FEDERAL LABOR RELATIONS AUTHORITY et al.,FALSE,FALSE,5,1,FALSE,1
476_28,476,28,37,812;910;460;910;460;910;920;910;910;910;460;910;920;920;910;910;151;223;130;313;130;100;100;100;100;100;100;502;130;130;300;203;120;120;311;300;300,1985,1985-076,"TURNER v. MURRAY, DIRECTOR, VIRGINIA DEPARTMENT OF CORRECTIONS",FALSE,FALSE,5,1,FALSE,1
476_54,476,54,22,460;642;640;631;631;310;620;300;151;300;200;100;100;100;660;300;310;300;205;113;113;113,1985,1985-077,DIAMOND et al. v. CHARLES et al.,FALSE,FALSE,9,1,TRUE,1
476_79,476,79,97,620;203;502;120;311;120;120;120;660;910;660;910;400;300;450;420;310;400;642;400;320;213;110;502;112;802;112;112;814;112;112;112;300;430;460;621;800;100;800;100;800;100;800;800;650;800;100;660;660;660;660;910;660;660;660;910;660;660;660;660;660;660;660;660;660;660;660;660;660;660;660;660;660;660;660;660;660;660;660;203;120;120;120;311;120;300;110;110;110;300;400;300;211;220;110;660;900,1985,1985-078,BATSON v. KENTUCKY,TRUE,TRUE,5,1,FALSE,1
476_140,476,140,10,300;300;100;100;300;300;300;300;300;300,1985,1985-079,SMALIS et al. v. PENNSYLVANIA,FALSE,FALSE,9,1,TRUE,1
476_147,476,147,20,300;900;460;622;311;100;100;100;660;660;203;120;120;120;502;311;300;300;300;300,1985,1985-080,POLAND v. ARIZONA,FALSE,FALSE,3,1,FALSE,1
476_162,476,162,26,300;660;622;311;300;660;203;203;120;120;120;151;300;100;100;100;100;660;660;660;660;502;660;311;420;300,1985,1985-081,"LOCKHART, DIRECTOR, ARKANSAS DEPARTMENT OF CORRECTIONS v. MCCREE",TRUE,TRUE,3,1,FALSE,1
476_207,476,207,16,100;100;100;311;300;502;311;311;203;120;120;120;120;300;300;300,1985,1985-082,CALIFORNIA v. CIRAOLO,TRUE,FALSE,1,1,FALSE,1
476_227,476,227,18,100;100;100;622;313;300;502;313;313;622;203;130;130;130;130;300;300;300,1985,1985-083,"DOW CHEMICAL CO. v. UNITED STATES, BY AND THROUGH ADMINISTRATOR, ENVIRONMENTAL PROTECTION AGENCY",TRUE,FALSE,1,1,FALSE,1
476_253,476,253,11,300;300;300;100;100;660;300;300;300;300;300,1985,1985-084,"BROCK, SECRETARY OF LABOR v. PIERCE COUNTY",FALSE,FALSE,9,1,TRUE,1
476_267,476,267,58,400;300;622;502;311;311;400;202;502;111;203;203;120;120;205;120;120;502;311;621;460;100;800;800;800;100;800;800;800;100;810;800;800;810;800;100;100;800;100;660;660;300;502;205;120;120;120;120;400;400;213;113;814;441;205;113;113;113,1985,1985-085,WYGANT et al. v. JACKSON BOARD OF EDUCATION et al.,TRUE,TRUE,1,1,FALSE,1
476_321,476,321,24,300;622;311;203;203;120;120;120;502;311;300;311;100;800;100;100;660;660;660;660;300;400;300;300,1985,1985-086,HENDERSON et al. v. UNITED STATES,FALSE,FALSE,1,1,FALSE,1
476_340,476,340,15,300;622;311;300;203;120;120;120;100;100;660;660;300;300;300,1985,1985-087,"BOWEN, SECRETARY OF HEALTH AND HUMAN SERVICES v. OWENS et al.",FALSE,FALSE,3,1,FALSE,1
476_355,476,355,16,622;160;621;100;100;100;300;300;510;160;221;221;610;300;300;610,1985,1985-088,LOUISIANA PUBLIC SERVICE COMMISSION v. FEDERAL COMMUNICATIONS COMMISSION et al.,FALSE,FALSE,3,1,FALSE,1
